481,,,,
482,"You play the game with your friend. The description of this game       is listed below.  Your friend creates  n distinct strings of the same length  m and tells you all the strings. Then he randomly       chooses one of them. He chooses strings equiprobably, i.e. the       probability of choosing each of the  n strings equals .       You want to guess which string was chosen by your friend.  In order to guess what string your friend has chosen, you are       allowed to ask him questions. Each question has the following       form: «What character stands on position  pos in the string you have chosen?» A string is       considered guessed when the answers to the given questions       uniquely identify the string. After the string is guessed, you       stop asking questions.  You do not have a particular strategy, so as each question you       equiprobably ask about a position that hasn't been yet mentioned.       Your task is to determine the expected number of questions needed       to guess the string chosen by your friend.","The first line contains a single integer  n (1 ≤ n ≤ 50) — the number of strings       your friend came up with. The next  n lines contain the strings that your friend has       created. It is guaranteed that all the strings are distinct and       only consist of large and small English letters. Besides, the       lengths of all strings are the same and are between 1 to 20 inclusive.",Print the single number — the expected value. Your answer will be       considered correct if its absolute or relative error doesn't       exceed 10 - 9.,"In the first sample the strings only differ in the character in       the third position. So only the following situations are possible:  Thus, the expected value is equal to  In the second sample we need at most two questions as any pair of       questions uniquely identifies the string. So the expected number       of questions is . In the third sample whatever position we ask about in the first       question, we immediately identify the string."
483," Permutation  p is an ordered set of integers  p 1,   p 2,   ...,   p  n, consisting of  n distinct positive integers not larger than  n. We'll denote as  n the length of permutation  p 1,   p 2,   ...,   p  n. Your task is to find such permutation  p of length  n, that the group of numbers |p 1 - p 2|, |p 2 - p 3|, ..., |p  n - 1 - p  n| has exactly  k distinct elements.","The single line of the input contains two space-separated       positive integers  n,  k (1 ≤ k < n ≤ 105).","Print  n integers forming the permutation. If there are       multiple answers, print any of them.",By |x| we denote the       absolute value of number  x. 
484,"How many specific orders do you know? Ascending order, descending       order, order of ascending length, order of ascending polar       angle... Let's have a look at another specific order:   d-sorting. This sorting is applied to the       strings of length at least  d, where  d is some positive integer. The characters of the       string are sorted in following manner: first come all the 0-th       characters of the initial string, then the 1-st ones, then the       2-nd ones and so on, in the end go all the (d - 1)-th characters of the       initial string. By the  i-th characters we mean all the character whose       positions are exactly  i modulo  d. If two characters stand on the positions with       the same remainder of integer division by  d, their relative order after the sorting       shouldn't be changed. The string is zero-indexed. For example, for       string 'qwerty': Its 1-sorting is the string 'qwerty' (all characters stand on       0 positions), Its 2-sorting is the string 'qetwry' (characters 'q', 'e' and 't' stand on 0 positions and       characters 'w', 'r' and 'y' are on 1 positions), Its 3-sorting is the string 'qrwtey' (characters 'q' and 'r' stand on 0 positions,       characters 'w' and 't' stand on 1 positions and       characters 'e' and 'y' stand on 2 positions), Its 4-sorting is the string 'qtwyer', Its 5-sorting is the string 'qywert'. You are given string  S of length  n and  m shuffling operations of       this string. Each shuffling operation       accepts two integer arguments  k and  d and transforms string  S as follows. For each  i from 0 to  n - k in the increasing order we apply the       operation of  d-sorting to the substring  S[i..i + k - 1]. Here  S[a..b] represents a substring that       consists of characters on positions from  a to  b inclusive. After each shuffling operation you       need to print string  S.","The first line of the input contains a non-empty string  S of length  n, consisting of lowercase and uppercase English       letters and digits from 0 to 9.  The second line of the input contains integer  m – the number of shuffling operations         (1 ≤ m·n ≤ 106).  Following  m lines contain the descriptions of the operations       consisting of two integers  k and  d (1 ≤ d ≤ k ≤ n). ",After each operation print the current state of string  S.,"Here is detailed explanation of the sample. The first       modification is executed with arguments  k = 4,  d = 2. That means that you need to apply 2-sorting       for each substring of length 4 one by one moving from the left to       the right. The string will transform in the following manner:  qwerty  →   qewrty  →  qerwty  →  qertwy Thus, string  S equals 'qertwy' at the end of first query. The second modification is executed with arguments  k = 6,  d = 3. As a result of this operation the whole       string  S is replaced by its 3-sorting:   qertwy  →   qtewry The third modification is executed with arguments  k = 5,  d = 2.   qtewry  →   qertwy  →  qetyrw"
485,"Let's denote as        the number of bits set ('1' bits) in the binary representation of       the non-negative integer  x. You are given multiple queries consisting of pairs of integers          l and  r. For each query, find the  x, such that  l ≤ x ≤ r, and        is maximum possible. If there are multiple such numbers find the       smallest of them.","The first line contains integer  n — the number of queries (1 ≤ n ≤ 10000). Each of the following  n lines contain two integers  l  i, r  i — the arguments for the corresponding       query (0 ≤ l  i ≤ r  i ≤ 1018).",For each query print the answer in a separate line.,The binary representations of numbers from 1 to 10 are listed below:  110 = 12  210 = 102  310 = 112  410 = 1002  510 = 1012  610 = 1102  710 = 1112  810 = 10002  910 = 10012  1010 = 10102
486,"Nam is playing with a string on his computer. The string consists       of  n lowercase English letters. It is meaningless, so       Nam decided to make the string more beautiful, that is to make it       be a palindrome by using 4 arrow keys: left, right, up, down. There is a cursor pointing at some symbol of the string. Suppose       that cursor is at position  i (1 ≤ i ≤ n, the string uses       1-based indexing) now. Left and right arrow keys are used to move       cursor around the string. The string is cyclic, that means that       when Nam presses left arrow key, the cursor will move to position          i - 1 if  i > 1 or to the end of the string (i. e.       position  n) otherwise. The same holds when he presses the       right arrow key (if  i = n, the cursor appears at the beginning       of the string). When Nam presses up arrow key, the letter which the text cursor       is pointing to will change to the next letter in English alphabet       (assuming that alphabet is also cyclic, i. e. after 'z' follows 'a'). The same holds when he       presses the down arrow key. Initially, the text cursor is at position  p.  Because Nam has a lot homework to do, he wants to complete this       as fast as possible. Can you help him by calculating the minimum       number of arrow keys presses to make the string to be a palindrome?","The first line contains two space-separated integers  n (1 ≤ n ≤ 105) and  p (1 ≤ p ≤ n), the length of       Nam's string and the initial position of the text cursor. The next line contains  n lowercase characters of Nam's string.",Print the minimum number of presses needed to change string into       a palindrome.,"A string is a palindrome if it reads the same forward or reversed. In the sample test, initial Nam's string is:        (cursor position is shown bold). In optimal solution, Nam may do 6       following steps: The result, ,       is now a palindrome."
487,"Consider a sequence [a 1, a 2, ... , a  n]. Define its prefix product sequence         . Now given  n, find a permutation of [1, 2, ..., n], such that its       prefix product sequence is a permutation of [0, 1, ..., n - 1].",The only input line contains an integer  n (1 ≤ n ≤ 105).,"In the first output line, print ""YES"" if such sequence       exists, or print ""NO"" if no such sequence exists. If any solution exists, you should output  n more lines.  i-th line contains only an integer  a  i. The elements of the sequence should be       different positive integers no larger than  n. If there are multiple solutions, you are allowed to print any of them.","For the second sample, there are no valid sequences."
488,"A monster is attacking the Cyberland! Master Yang, a braver, is going to beat the monster. Yang and the       monster each have 3 attributes: hitpoints ( HP), offensive power ( ATK) and defensive power ( DEF). During the battle, every second the monster's HP decrease by          max(0, ATK  Y - DEF  M), while Yang's HP decreases by  max(0, ATK  M - DEF  Y), where index  Y denotes Master Yang and index  M denotes monster. Both decreases happen       simultaneously Once monster's  HP ≤ 0 and the same time Master Yang's  HP > 0, Master Yang wins. Master Yang can buy attributes from the magic shop of Cyberland:          h bitcoins per  HP,  a bitcoins per  ATK, and  d bitcoins per  DEF. Now Master Yang wants to know the minimum number of bitcoins he       can spend in order to win.","The first line contains three integers  HP  Y, ATK  Y, DEF  Y, separated by a space, denoting the       initial  HP,  ATK and  DEF of Master Yang. The second line contains three integers  HP  M, ATK  M, DEF  M, separated by a space, denoting the          HP,  ATK and  DEF of the monster. The third line contains three integers  h, a, d, separated by a space,       denoting the price of 1 HP,         1 ATK and 1 DEF. All numbers in input are integer and lie between 1 and 100 inclusively.","The only output line should contain an integer, denoting the       minimum bitcoins Master Yang should spend in order to win.","For the first sample, prices for  ATK and  DEF are extremely high. Master Yang can buy 99 HP, then he can beat the monster with         1 HP left. For the second sample, Master Yang is strong enough to beat the       monster, so he doesn't need to buy anything."
489,You have a positive integer  m and a non-negative integer  s. Your task is to find the smallest and the       largest of the numbers that have length  m and sum of digits  s. The required numbers should be non-negative       integers written in the decimal base without leading zeroes.,"The single line of the input contains a pair of integers  m,  s (1 ≤ m ≤ 100, 0 ≤ s ≤ 900) —       the length and the sum of the digits of the required numbers.","In the output print the pair of the required non-negative integer       numbers — first the minimum possible number, then — the maximum       possible number. If no numbers satisfying conditions required       exist, print the pair of numbers ""-1 -1"" (without the quotes).",
490,"Polycarpus participates in a competition for hacking into a new       secure messenger. He's almost won. Having carefully studied the interaction protocol, Polycarpus       came to the conclusion that the secret key can be obtained if he       properly cuts the public key of the application into two parts.       The public key is a long integer which may consist of even a       million digits! Polycarpus needs to find such a way to cut the public key into       two nonempty parts, that the first (left) part is divisible by          a as a separate number, and the second (right)       part is divisible by  b as a separate number. Both parts should be positive integers that       have no leading zeros. Polycarpus knows values  a and  b. Help Polycarpus and find any suitable method to cut the public key.","The first line of the input contains the public key of the       messenger — an integer without leading zeroes, its length is in       range from 1 to 106       digits. The second line contains a pair of space-separated       positive integers  a,  b (1 ≤ a, b ≤ 108).","In the first line print ""YES"" (without the quotes),       if the method satisfying conditions above exists. In this case,       next print two lines — the left and right parts after the cut.       These two parts, being concatenated, must be exactly identical to       the public key. The left part must be divisible by  a, and the right part must be divisible by  b. The two parts must be positive integers having       no leading zeros. If there are several answers, print any of them. If there is no answer, print in a single line ""NO"" (without the quotes).",
491,"One day Maria Ivanovna found a Sasha's piece of paper with a       message dedicated to Olya. Maria Ivanovna wants to know what is       there in a message, but unfortunately the message is ciphered.       Maria Ivanovna knows that her students usually cipher their       messages by replacing each letter of an original message by some       another letter. Replacement works in such way that same letters       are always replaced with some fixed letter, and different letters       are always replaced by different letters.  Maria Ivanovna supposed that the message contains answers to the       final exam (since its length is equal to the number of final exam       questions). On the other hand she knows that Sasha's answer are       not necessary correct. There are  K possible answers for each questions. Of course,       Maria Ivanovna knows correct answers. Maria Ivanovna decided to decipher message in such way that the       number of Sasha's correct answers is maximum possible. She is very       busy now, so your task is to help her.","First line contains length of both strings  N (1 ≤ N ≤ 2 000 000) and an integer          K — number of possible answers for each of the       questions (1 ≤ K ≤ 52).       Answers to the questions are denoted as Latin letters abcde...xyzABCDE...XYZ in the       order. For example for  K = 6, possible answers are abcdef and for  K = 30 possible answers are abcde...xyzABCD. Second line contains a ciphered message string consisting of       Latin letters. Third line contains a correct answers string consisting of Latin letters.","In the first line output maximum possible number of correct       Sasha's answers. In the second line output cipher rule as the string of length          K where for each letter from the students' cipher       (starting from 'a' as       mentioned above) there is specified which answer does it       correspond to. If there are several ways to produce maximum answer, output any       of them.",
492,"Vanya wants to pass  n exams and get the academic scholarship. He will       get the scholarship if the average grade mark for all the exams is       at least  avg. The exam grade cannot exceed  r. Vanya has passed the exams and got grade  a  i for the  i-th exam. To increase the grade for the  i-th exam by 1 point, Vanya must write  b  i essays. He can raise the exam grade       multiple times. What is the minimum number of essays that Vanya needs to write to       get scholarship?","The first line contains three integers  n,  r,  avg (1 ≤ n ≤ 105, 1 ≤ r ≤ 109, 1 ≤ avg ≤ min(r, 106)) — the number of exams, the       maximum grade and the required grade point average, respectively. Each of the following  n lines contains space-separated integers  a  i and  b  i (1 ≤ a  i ≤ r, 1 ≤ b  i ≤ 106).",In the first line print the minimum number of essays.,"In the first sample Vanya can write 2 essays for the 3rd exam to       raise his grade by 2 points and 2 essays for the 4th exam to raise       his grade by 1 point. In the second sample, Vanya doesn't need to write any essays as       his general point average already is above average."
493,"Vasya follows a basketball game and marks the distances from       which each team makes a throw. He knows that each successful throw       has value of either 2 or 3 points. A throw is worth 2 points if       the distance it was made from doesn't exceed some value of  d meters, and a throw is worth 3 points if the       distance is larger than  d meters, where  d is some non-negative integer. Vasya would like the advantage of the points scored by the first       team (the points of the first team minus the points of the second       team) to be maximum. For that he can mentally choose the value of          d. Help him to do that.",The first line contains integer  n (1 ≤ n ≤ 2·105) — the number of throws of the       first team. Then follow  n integer numbers — the distances of throws  a  i (1 ≤ a  i ≤ 2·109).  Then follows number  m (1 ≤ m ≤ 2·105) — the number of the throws of       the second team. Then follow  m integer numbers — the distances of throws of          b  i (1 ≤ b  i ≤ 2·109).,"Print two numbers in the format a:b — the score that is possible       considering the problem conditions where the result of subtraction          a - b is maximum. If there are several such       scores, find the one in which number  a is maximum.",
494,"Malek is a rich man. He also is very generous. That's why he       decided to split his money between poor people. A charity       institute knows  n poor people numbered from 1 to  n. The institute gave Malek  q recommendations. A recommendation is a segment       of people like [l, r]       which means the institute recommended that Malek gives one dollar       to every person whose number is in this segment. However this charity has very odd rules about the       recommendations. Because of those rules the recommendations are       given in such a way that for every two recommendation [a, b] and [c, d] one of the following       conditions holds:  The goodness of a       charity is the value of maximum money a person has after Malek       finishes giving his money. The institute knows for each       recommendation what is the probability that Malek will accept it.       They want to know the expected value of goodness of this charity.       So they asked you for help. You have been given the list of recommendations and for each       recommendation the probability of it being accepted by Malek. You       have also been given how much money each person initially has. You       must find the expected value of goodness.","In the first line two space-separated integers  n, q (1 ≤ n ≤ 105, 1 ≤ q ≤ 5000) are given. In the second line  n space-separated integers  a 1, a 2, ..., a  n (0 ≤ a  i ≤ 109)       are given meaning that person number  i initially has  a  i dollars.  Each of the next  q lines contains three space-separated numbers          l  i, r  i, p  i (1 ≤ l  i ≤ r  i ≤ n, 0 ≤ p ≤ 1) where  l  i and  r  i are two integers describing the segment       of recommendation and  p  i is a real number given with exactly       three digits after decimal point which is equal to probability of       Malek accepting this recommendation. Note that a segment may appear several times in recommendations.",Output the sought value. Your answer will be considered correct       if its absolute or relative error is less than 10 - 6.,
495,"Malek has recently found a treasure map. While he was looking for       a treasure he found a locked door. There was a string  s written on the door consisting of characters         '(', ')' and '#'. Below there was a manual on       how to open the door. After spending a long time Malek managed to       decode the manual and found out that the goal is to replace each         '#' with one or more         ')' characters so that       the final string becomes beautiful.  Below there was also written that a string is called beautiful if for each          i (1 ≤ i ≤ |s|) there are no       more ')' characters than         '(' characters among the       first  i characters of  s and also the total number of '(' characters is equal to the       total number of ')'       characters.  Help Malek open the door by telling him for each '#' character how many ')' characters he must replace it with.","The first line of the input contains a string  s (1 ≤ |s| ≤ 105). Each character of this string       is one of the characters '(', ')' or '#'. It is guaranteed that  s contains at least one '#' character.","If there is no way of replacing '#' characters which leads to a       beautiful string print  - 1.       Otherwise for each character '#' print a separate line       containing a positive integer, the number of ')' characters this character must       be replaced with.  If there are several possible         answers, you may output any of them.", |s| denotes the length of the       string  s.
496,"You are given an  n × m rectangular table consisting of lower       case English letters. In one operation you can completely remove       one column from the table. The remaining parts are combined       forming a new table. For example, after removing the second column       from the table   we obtain the table:   A table is called good if its rows are       ordered from top to bottom lexicographically, i.e. each row is       lexicographically no larger than the following one. Determine the       minimum number of operations of removing a column needed to make a       given table good.","The first line contains two integers  —  n and  m (1 ≤ n, m ≤  100). Next  n lines contain  m small English letters each — the characters of       the table.",Print a single number — the minimum number of columns that you       need to remove in order to make the table good.,"In the first sample the table is already good. In the second sample you may remove the first and third column. In the third sample you have to remove all the columns (note that       the table where all rows are empty is considered good by definition). Let strings  s and  t have equal length. Then,  s is lexicographically larger       than  t if they are not equal and the character       following the largest common prefix of  s and  t (the prefix may be empty) in  s is alphabetically larger than the corresponding       character of  t."
497,"You are an assistant director in a new musical play. The play       consists of  n musical parts, each part must be performed by       exactly one actor. After the casting the director chose  m actors who can take part in the play. Your task       is to assign the parts to actors. However, there are several limitations. First, each actor has a certain voice range and there are some       parts that he cannot sing. Formally, there are two integers for       each actor,  c  i and  d  i ( c  i ≤ d  i) — the pitch of the lowest and the       highest note that the actor can sing. There also are two integers       for each part —  a  j and  b  j ( a  j ≤ b  j) — the pitch of the lowest and the       highest notes that are present in the part. The  i-th actor can perform the  j-th part if and only if  c  i ≤ a  j ≤ b  j ≤ d  i, i.e. each note of the part is in the       actor's voice range. According to the contract, the  i-th actor can perform at most  k  i parts. Besides, you are allowed not to       give any part to some actors (then they take part in crowd scenes). The rehearsal starts in two hours and you need to do the       assignment quickly!","The first line contains a single integer  n — the number of parts in the play (1 ≤ n ≤ 105). Next  n lines contain two space-separated integers each,          a  j and  b  j — the range of notes for the  j-th part (1 ≤ a  j ≤ b  j ≤ 109). The next line contains a single integer  m — the number of actors (1 ≤ m ≤ 105). Next  m lines contain three space-separated integers       each,  c  i,  d  i and  k  i — the range of the  i-th actor and the number of parts that he can       perform (1 ≤ c  i ≤ d  i ≤ 109,         1 ≤ k  i ≤ 109).","If there is an assignment that meets all the criteria aboce,       print a single word ""YES"" (without the quotes) in       the first line. In the next line print  n space-separated integers. The  i-th integer should be the number of the actor who       should perform the  i-th part. If there are multiple correct       assignments, print any of them. If there is no correct assignment, print a single word         ""NO"" (without       the quotes).",
498,"You have written on a piece of paper an array of  n positive integers  a[1], a[2], ..., a[n] and          m good       pairs of integers (i 1, j 1), (i 2, j 2), ..., (i  m, j  m). Each good pair (i  k, j  k) meets the following conditions:  i  k + j  k is an odd number and 1 ≤ i  k < j  k ≤ n. In one operation you can perform a sequence of actions:  Determine the maximum number of operations you can sequentially       perform on the given array. Note that one pair may be used several       times in the described operations.","The first line contains two space-separated integers  n,  m (2 ≤ n ≤ 100, 1 ≤ m ≤ 100). The second line contains  n space-separated integers  a[1], a[2], ..., a[n] (1 ≤ a[i] ≤ 109) — the description of the array. The following  m lines contain the description of good pairs. The  k-th line contains two space-separated integers          i  k,  j  k (1 ≤ i  k < j  k ≤ n,  i  k + j  k is an odd number). It is guaranteed that all the good pairs are distinct.",Output the answer for the problem.,
499,"Crazy Town is a plane on which there are  n infinite line roads. Each road is defined by the       equation  a  i x + b  i y + c  i = 0, where  a  i and  b  i are not both equal to the zero. The       roads divide the plane into connected regions, possibly of       infinite space. Let's call each such region a block. We define an       intersection as the point where at least two different roads intersect. Your home is located in one of the blocks. Today you need to get       to the University, also located in some block. In one step you can       move from one block to another, if the length of their common       border is nonzero (in particular, this means that if the blocks       are adjacent to one intersection, but have no shared nonzero       boundary segment, then it are not allowed to move from one to       another one in one step). Determine what is the minimum number of steps you have to perform       to get to the block containing the university. It is guaranteed       that neither your home nor the university is located on the road.","The first line contains two space-separated integers  x 1,  y 1 ( - 106 ≤ x 1, y 1 ≤ 106) — the coordinates of your home. The second line contains two integers separated by a space  x 2,  y 2 ( - 106 ≤ x 2, y 2 ≤ 106) — the coordinates of the       university you are studying at. The third line contains an integer  n (1 ≤ n ≤ 300) — the number of roads       in the city. The following  n lines contain 3 space-separated integers ( - 106 ≤ a  i, b  i, c  i ≤ 106;         |a  i| + |b  i| > 0) — the coefficients of the line          a  i x + b  i y + c  i = 0, defining the  i-th road. It is guaranteed that no two roads are       the same. In addition, neither your home nor the university lie on       the road (i.e. they do not belong to any one of the lines).",Output the answer to the problem.,"Pictures to the samples are presented below (A is the point       representing the house; B is the point representing the       university, different blocks are filled with different colors):"
500,"New Year is coming, and Jaehyun decided to read many books during       2015, unlike this year. He has  n books numbered by integers from 1 to  n. The weight of the  i-th (1 ≤ i ≤ n) book is  w  i. As Jaehyun's house is not large enough to have a bookshelf, he       keeps the  n books by stacking them vertically. When he wants       to read a certain book  x, he follows the steps described below.    He decided to read books for  m days. In the  j-th (1 ≤ j ≤ m) day, he will read       the book that is numbered with integer  b  j (1 ≤ b  j ≤ n). To read the book, he has to       use the process described in the paragraph above. It is possible       that he decides to re-read the same book several times. After making this plan, he realized that the total weight of       books he should lift during          m days would be too heavy. So, he decided to       change the order of the stacked books before the New Year comes,       and minimize the total weight. You may assume that books can be       stacked in any possible order. Note that book that he is going to       read on certain step isn't considered as lifted on that step. Can you help him?","The first line contains two space-separated integers  n (2 ≤ n ≤ 500) and  m (1 ≤ m ≤ 1000) — the number of       books, and the number of days for which Jaehyun would read books. The second line contains  n space-separated integers  w 1, w 2, ..., w  n (1 ≤ w  i ≤ 100) — the weight of each book. The third line contains  m space separated integers  b 1, b 2, ..., b  m (1 ≤ b  j ≤ n) — the order of books that he       would read. Note that he can read the same book more than once.","Print the minimum total weight of books he should lift, which can be achieved by       rearranging the order of stacked books.",Here's a picture depicting the example. Each vertical column       presents the stacked books.
501,"Let's define a forest as a non-directed acyclic graph (also       without loops and parallel edges). One day Misha played with the       forest consisting of  n vertices. For each vertex  v from 0 to  n - 1 he wrote down two integers,  degree  v and  s  v, were the first integer is the number of       vertices adjacent to vertex  v, and the second integer is the XOR sum of the       numbers of vertices adjacent to  v (if there were no adjacent vertices, he wrote       down 0).  Next day Misha couldn't remember what graph he initially had.       Misha has values  degree  v and  s  v left, though. Help him find the number       of edges and the edges of the initial graph. It is guaranteed that       there exists a forest that corresponds to the numbers written by Misha.","The first line contains integer  n (1 ≤ n ≤ 216), the number of vertices in       the graph. The  i-th of the next lines contains numbers  degree  i and  s  i (0 ≤ degree  i ≤ n - 1, 0 ≤ s  i < 216), separated by a space.","In the first line print number  m, the number of edges of the graph. Next print  m lines, each containing two distinct numbers,          a and  b (0 ≤ a ≤ n - 1, 0 ≤ b ≤ n - 1),       corresponding to edge (a, b). Edges can be printed in any order; vertices of the edge can also       be printed in any order.","The XOR sum of numbers is the result of bitwise adding numbers       modulo 2. This operation exists in       many modern programming languages. For example, in languages C++,       Java and Python it is represented as ""^"", and in Pascal — as ""xor""."
502,,,,
503,,,,
504,"Misha has an array of  n integers indexed by integers from 1 to  n. Let's define palindrome degree of array          a as the number of such index pairs (l, r)(1 ≤ l ≤ r ≤ n),       that the elements from the  l-th to the  r-th one inclusive can be rearranged in such a way       that the whole array will       be a palindrome. In other words, pair (l, r) should meet the       condition that after some rearranging of numbers on positions from          l to  r, inclusive (it is allowed not to rearrange the       numbers at all), for any 1 ≤ i ≤ n following       condition holds:  a[i] = a[n - i + 1].  Your task is to find the palindrome degree of Misha's array.","The first line contains integer  n (1 ≤ n ≤ 105). The second line contains  n positive integers  a[i] (1 ≤ a[i] ≤ n),       separated by spaces — the elements of Misha's array.",In a single line print the answer to the problem.,"In the first sample test any possible pair (l, r) meets the condition. In the third sample test following pairs (1, 3), (1, 4), (1, 5), (2, 5) meet the condition."
505,"The Shuseki Islands are an archipelago of 30001 small islands in the Yutampo Sea.       The islands are evenly spaced along a line, numbered from 0 to 30000       from the west to the east. These islands are known to contain many       treasures. There are  n gems in the Shuseki Islands in total, and the          i-th gem is located on island  p  i. Mr. Kitayuta has just arrived at island 0. With his great jumping ability, he will       repeatedly perform jumps between islands to the east according to       the following process:  Mr. Kitayuta will collect the gems on the islands visited during       the process. Find the maximum number of gems that he can collect.","The first line of the input contains two space-separated integers          n and  d (1 ≤ n, d ≤ 30000), denoting       the number of the gems in the Shuseki Islands and the length of       the Mr. Kitayuta's first jump, respectively. The next  n lines describe the location of the gems. The          i-th of them (1 ≤ i ≤ n) contains a       integer  p  i ( d ≤ p 1 ≤ p 2 ≤ ... ≤ p  n ≤ 30000), denoting the number of the       island that contains the  i-th gem.",Print the maximum number of gems that Mr. Kitayuta can collect.,"In the first sample, the optimal route is 0  →  10 (+1 gem)  →  19  →        27 (+2 gems)  → ... In the second sample, the optimal route is 0  →  8  →  15          →  21 →  28 (+1 gem)  →  36 (+1 gem)  →  45 (+1 gem)  →  55 (+1 gem)  →  66 (+1 gem)  →  78 (+1 gem)  → ... In the third sample, the optimal route is 0  →  7  →  13          →  18 (+1 gem)  →  24 (+2 gems)  →  30 (+1 gem)  → ..."
506,"Mr. Kitayuta's garden is planted with  n bamboos. (Bamboos are tall, fast-growing       tropical plants with hollow stems.) At the moment, the height of       the  i-th bamboo is  h  i meters, and it grows  a  i meters at the end of each day.  Actually, Mr. Kitayuta hates these bamboos. He once attempted to       cut them down, but failed because their stems are too hard. Mr.       Kitayuta have not given up, however. He has crafted Magical Hammer       with his intelligence to drive them into the ground. He can use Magical Hammer at most  k times during each day, due to his limited Magic       Power. Each time he beat a bamboo with Magical Hammer, its height       decreases by  p meters. If the height would become negative by       this change, it will become 0 meters       instead (it does not disappear). In other words, if a bamboo whose       height is  h meters is beaten with Magical Hammer, its new       height will be  max(0, h - p) meters. It is possible       to beat the same bamboo more than once in a day. Mr. Kitayuta will fight the bamboos for  m days, starting today. His purpose is to minimize       the height of the tallest bamboo after  m days (that is,  m iterations of ""Mr. Kitayuta beats the       bamboos and then they grow""). Find the lowest possible height       of the tallest bamboo after  m days.","The first line of the input contains four space-separated       integers  n,  m,  k and  p (1 ≤ n ≤ 105, 1 ≤ m ≤ 5000, 1 ≤ k ≤ 10, 1 ≤ p ≤ 109). They represent the number of       the bamboos in Mr. Kitayuta's garden, the duration of Mr.       Kitayuta's fight in days, the maximum number of times that Mr.       Kitayuta beat the bamboos during each day, and the power of Magic       Hammer, respectively. The following  n lines describe the properties of the bamboos.       The  i-th of them (1 ≤ i ≤ n) contains two       space-separated integers  h  i and  a  i (0 ≤ h  i ≤ 109, 1 ≤ a  i ≤ 109),       denoting the initial height and the growth rate of the  i-th bamboo, respectively.",Print the lowest possible height of the tallest bamboo after          m days.,
507,"Amr bought a new video game ""Guess Your Way Out!"". The       goal of the game is to find an exit from the maze that looks like       a perfect binary tree of height  h. The player is initially standing at the root of       the tree and the exit from the tree is located at some leaf node.  Let's index all the leaf nodes from the left to the right from 1       to 2 h. The exit is located at some node  n where 1 ≤ n ≤ 2 h, the player doesn't know where the exit       is so he has to guess his way out! Amr follows simple algorithm to choose the path. Let's consider       infinite command string ""LRLRLRLRL..."" (consisting of       alternating characters 'L'       and 'R'). Amr sequentially       executes the characters of the string using following rules: Now Amr wonders, if he follows this algorithm, how many nodes he       is going to visit before reaching the exit?","Input consists of two integers  h, n (1 ≤ h ≤ 50, 1 ≤ n ≤ 2 h).",Output a single integer representing the number of nodes       (excluding the exit node) Amr is going to visit before reaching       the exit by following this algorithm.,"A perfect binary tree of height  h is a binary tree consisting of  h + 1 levels. Level 0 consists of a single node called root, level  h consists of 2 h nodes called leaves. Each node that is not a       leaf has exactly two children, left and right one.  Following picture illustrates the sample test number 3. Nodes are labeled according to the       order of visit.  "
508,"Anya loves to watch horror movies. In the best traditions of       horror, she will be visited by  m ghosts tonight. Anya has lots of candles       prepared for the visits, each candle can produce light for exactly          t seconds. It takes the girl one second to light       one candle. More formally, Anya can spend one second to light one       candle, then this candle burns for exactly  t seconds and then goes out and can no longer be used. For each of the  m ghosts Anya knows the time at which it comes:       the  i-th visit will happen  w  i seconds after midnight, all  w  i's are distinct. Each visit lasts exactly       one second. What is the minimum number of candles Anya should use so that       during each visit, at least  r candles are burning? Anya can start to light a       candle at any time that is integer number of seconds from       midnight, possibly, at the time before midnight. That means, she can start to light a         candle integer number of seconds before midnight or integer         number of seconds after a midnight, or in other words in any         integer moment of time.","The first line contains three integers  m,  t,  r (1 ≤ m, t, r ≤ 300),       representing the number of ghosts to visit Anya, the duration of a       candle's burning and the minimum number of candles that should       burn during each visit.  The next line contains  m space-separated numbers  w  i (1 ≤ i ≤ m, 1 ≤ w  i ≤ 300), the  i-th of them repesents at what second after the       midnight the  i-th ghost will come. All  w  i's are distinct, they follow in the       strictly increasing order.","If it is possible to make at least  r candles burn during each visit, then print the       minimum number of candles that Anya needs to light for that. If that is impossible, print  - 1."," Anya can start lighting a candle         in the same second with ghost visit. But this candle isn't         counted as burning at this visit. It takes exactly one second to light up a candle and only after       that second this candle is considered burning; it means that if       Anya starts lighting candle at moment x, candle is buring from       second x + 1 to second x + t inclusively. In the first sample test three candles are enough. For example,       Anya can start lighting them at the 3-rd, 5-th       and 7-th seconds after the midnight. In the second sample test one candle is enough. For example, Anya       can start lighting it one second before the midnight. In the third sample test the answer is  - 1, since during each second at most one       candle can burn but Anya needs three candles to light up the room       at the moment when the ghost comes."
