id,day,author,problem,language,ac,len,word,source,token,time,memory,status
69405982,2020/1/23 13:51,hotboy2703,449A - Jzzhu and Chocolate,Python 3,Accepted,8,105,"n , m , k =[ int ( s )   for  s  in  input (). split ()] n , m = max ( n , m ), min ( n , m ) if  n + m - 2 < k : print (- 1 ) elif  n - 1 < k :      print ( m //( k - n + 2 )) elif  m - 1 < k : print ( n //( k + 1 )* m ) else :      print ( max ( n //( k + 1 )* m , m //( k + 1 )* n ))",pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun pln pun kwd pun lit pun kwd pln pun lit pun pln pun pln kwd pun pln pun pln pun pln pun lit pun kwd pln pun lit pun pln pun kwd pun pln pun pln pun lit pun pln pun kwd pun pln kwd pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun,124 ms,300 KB,449
54634024,2019/5/25 18:57,vjudge5,450A - Jzzhu and Children,Python 3,Accepted,3,44,"n , m = map ( int , input (). split ()) a = list (( int ( i )- 1 )// m  for  i  in  input (). split ()) print ( n - a [::- 1 ]. index ( max ( a )))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun kwd pun pln pun pln pun lit pun pln pun pln pun pln pun,109 ms,0 KB,450
16339673,2016/2/26 6:02,EgSubZ,451A - Game With Sticks,Python 3,Accepted,1,18,"print ( 'MAaklsvhiakta' [ min ( map ( int , input (). split ()))% 2 :: 2 ])",kwd pun str pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun,62 ms,0 KB,451
7271837,2014/7/28 0:51,choice,452A - Eevee,Python 3,Accepted,3,55,"import  re input () print ( next ( filter ( re . compile ( input ()[:- 3 ]   +   '$' ). match ,   [ 'vapor' ,   'jolt' ,   'flar' ,   'esp' ,   'umbr' ,   'leaf' ,   'glac' ,   'sylv' ]))   +   'eon' )",kwd pln pln pun kwd pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln str pun pln pun pln pun str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln pun pln str pun,62 ms,0 KB,452
46821618,2018/12/9 18:38,jaaguptamme,453A - Little Pony and Expected Maximum,Python 3,Accepted,2,30,"m , n = map ( int , input (). split ()) print ( m - sum (( i / m )** n  for  i  in  range ( m )))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun,155 ms,0 KB,453
73292698,2020/3/15 2:10,coderemite,454A - Little Pony and Crystal Mine,Python 3,Accepted,3,45,n = int ( input ()) for  k  in  range ( n ):   l = abs ( n // 2 - k ); print ( l * '*' +(( n // 2 - l )* 2 + 1 )* 'D' + l * '*' ),pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun kwd pun pln pun str pun pln pun lit pun pln pun lit pun lit pun str pun pln pun str pun,109 ms,0 KB,454
46979316,2018/12/13 21:38,khalil.247,455A - Boredom,Python 3,Accepted,8,50,"input () d =[ 0 ]* 100001 for  x  in  map ( int , input (). split ()):     d [ x ]+= x a = b = 0 for  i  in  d :     a , b = max ( a , i + b ), a print ( a )",pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun,202 ms,6400 KB,455
43721464,2018/10/3 13:13,AbduSharif,456A - Laptops,Python 3,Accepted,6,41,"n = int ( input ()) a = 'Poor Alex' for  i  in  range ( n ):     b , c = map ( int , input (). split ())      if  b < c : a = 'Happy Alex' print ( a )",pln pun pln pun pln pun pln pun str kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun str kwd pun pln pun,374 ms,0 KB,456
7506833,2014/8/19 12:49,__ivan__,458A - Golden System,Python 3,Accepted,6,41,"n = int ( input ()) a = 'Poor Alex' for  i  in  range ( n ):     b , c = map ( int , input (). split ())      if  b < c : a = 'Happy Alex' print ( a )",pln pun pln pun pln pun pln pun str kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun str kwd pun pln pun,249 ms,1900 KB,457
7506833,2014/8/19 12:49,__ivan__,458A - Golden System,Python 3,Accepted,21,190,def  norm ( d ):     res  =   [ '0' ]      for  c  in  list ( d ):         res . append ( c )         i  =  len ( res )   -   1          while  i  >   1   and  res [ i  -   2 ]   ==   '0'   and  res [ i  -   1 ]   ==   '1'   and  res [ i ]   ==   '1' :             res [ i  -   2 ]   =   '1'             res [ i  -   1 ]   =   '0'             res [ i ]   =   '0'             i  -=   2      return   '' . join ( res ). lstrip ( '0' )   a  =  norm ( input ()) b  =  norm ( input ())   if  a  ==  b :      print ( '=' ) elif  len ( a )   >  len ( b )   or  len ( a )   ==  len ( b )   and  a  >  b :      print ( '>' ) else :      print ( '<' ),kwd pln pun pln pun pln pun pln pun str pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln pun pln lit pln kwd pln pun pln pun pln lit pun pln pun pln str pln kwd pln pun pln pun pln lit pun pln pun pln str pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln lit pun pln pun pln str pln pun pln pun pln lit pun pln pun pln str pln pun pln pun pln pun pln str pln pun pln lit pln kwd pln str pun pln pun pln pun pln pun str pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln kwd pun str pun kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln kwd pun str pun kwd pun pln kwd pun str pun,249 ms,1900 KB,458
27792759,2017/6/15 14:57,Shravanthi_Reddy,459A - Pashmak and Garden,Python 3,Accepted,6,95,"a , b , c , d = map ( int , input (). split ()) l = abs ( a - c ); m = abs ( b - d ) if  a == c :   print ( a + m , b , c + m , d ) elif  b == d :   print ( a , b + l , c , d + l ) elif  l != m :   print (- 1 ) else :   print ( a , d , c , b )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln kwd pun lit pun kwd pun pln kwd pun pln pun pln pun pln pun pln pun,62 ms,0 KB,459
16709221,2016/3/14 10:24,Strochik12,460A - Vasya and Socks,Python 3,Accepted,1,24,"a , b = map ( int , input (). split ()); print (( a - 1 )//( b - 1 )+ a )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun pln pun lit pun pln pun,62 ms,0 KB,460
12616644,2015/8/20 17:03,UnusedFever,461A - Appleman and Toastman,Python 3,Accepted,2,40,"n = input (); l = sorted ( map ( int , input (). split ())) print ( sum ([ x *( i + 2 )   for  i , x  in  enumerate ( l )])- l [- 1 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun lit pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun,389 ms,19200 KB,461
66882949,2019/12/14 20:12,JarydX,462A - Appleman and Easy Task,Python 3,Accepted,4,33,"X  =   '' for  i  in  range ( int ( input ())):     X += input () print ( ""YES""   if  X == X [::- 1 ]   else   ""NO"" )",pln pun pln str kwd pln kwd pln pun pln pun pln pun pln pun pln pun kwd pun str pln kwd pln pun pln pun lit pun pln kwd pln str pun,109 ms,0 KB,462
11887696,2015/7/1 23:44,greencis,463A - Caisa and Sugar,Python 3,Accepted,11,65,"r = lambda : map ( int , input (). split ()) n , s = r () ans =- 1 s *= 100 while  n :  n -= 1  x , y = r ()  x = x * 100 + y   if  x <= s :   ans = max ( ans ,( s - x )% 100 ) print ( ans )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun lit kwd pln pun pln pun lit pln pun pln pun pln pun pln pun pln pun lit pun pln pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun,62 ms,0 KB,463
28528071,2017/7/13 21:39,Sheemon7,464A - No to Palindromes!,Python 3,Accepted,20,196,"def  trans ( c ):    return  chr ( ord ( c )   +   1 )   n ,  p  =  list ( map ( int ,  input (). split ())) s  =  list ( input ()) s [ n - 1 ]   =  trans ( s [ n - 1 ])   i  =  n  -   1 while  i  >=   0   and  i  <  n :    if  ord ( s [ i ])   >=  ord ( 'a' )   +  p :     s [ i ]   =   'a'     i  -=   1     s [ i ]   =  trans ( s [ i ])    elif  i  >   0   and  s [ i ]   ==  s [ i - 1 ]   or  i  >   1   and  s [ i ]   ==  s [ i - 2 ]:     s [ i ]   =  trans ( s [ i ])    else :     i  +=   1 else :    print ( ""NO""   if  i  <   0   else   """" . join ( s ))   ",kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln lit pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pln pun pln pun pln lit kwd pln pun pln lit pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun pln str pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln lit kwd pun pln kwd pun str pln kwd pln pun pln lit pln kwd pln str pun pln pun pln pun pln,77 ms,5400 KB,464
39420954,2018/6/19 22:50,Yee_172,465A - inc ARG,Python 3,Accepted,2,22,input () print (( input ()[:- 1 ]   +   '0' ). index ( '0' )   +   1 ),pln pun kwd pun pln pun lit pun pln pun pln str pun pln pun str pun pln pun pln lit pun,78 ms,0 KB,465
15914450,2016/2/9 16:45,not_bot_but_POT,466A - Cheap Travel,Python 3,Accepted,2,42,"n , m , a , b = map ( int , input (). split ()) print ( min ( n * a ,- n // m *- b , n // m * b + n % m * a ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,62 ms,0 KB,466
43994453,2018/10/8 13:46,Cathos,467A - George and Accommodation,Python 3,Accepted,1,24,"print ( sum ( eval ( input (). replace ( ' ' , '-' ))<- 1for  _  in   ' ' * int ( input ())))",kwd pun pln pun pln pun pln pun pln pun str pun str pun lit pln kwd pln str pun pln pun pln pun,109 ms,0 KB,467
25207366,2017/3/4 13:08,YazanRi,468A - 24 Game,Python 3,Accepted,12,98,"n = int ( input ()) if  n <= 3 : exit ( print ( ""NO"" )) if  n % 2 :    print ( ""YES\n5 + 1 = 6\n6 - 3 = 3\n2 * 4 = 8\n8 * 3 = 24"" )    for  i  in  range ( 6 , n , 2 ):      print ( i + 1 , ""-"" , i , ""="" , 1 )      print ( ""24 * 1 = 24"" ) else :    print ( ""YES\n2 * 3 = 6\n6 * 4 = 24\n24 * 1 = 24"" )    for  i  in  range ( 5 , n , 2 ):      print ( i + 1 , ""-"" , i , ""="" , 1 )      print ( ""24 * 1 = 24"" )",pln pun pln pun pln pun kwd pln pun lit pun pln pun kwd pun str pun kwd pln pun lit pun pln kwd pun str pun pln kwd pln kwd pln pun lit pun pln pun lit pun pln kwd pun pln pun lit pun str pun pln pun str pun lit pun pln kwd pun str pun kwd pun pln kwd pun str pun pln kwd pln kwd pln pun lit pun pln pun lit pun pln kwd pun pln pun lit pun str pun pln pun str pun lit pun pln kwd pun str pun,748 ms,4900 KB,468
29540374,2017/8/18 2:07,ecnerwala,469A - I Wanna Be the Guy,Python 3,Accepted,1,30,"a = input ; print ( ""IO hb,e cmoym ek etyhbeo agrudy!."" [ int ( a ())> len ( set ( a (). split ()[ 1 :]+ a (). split ()[ 1 :])):: 2 ])",pln pun pln pun kwd pun str pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun lit pun,62 ms,0 KB,469
15914455,2016/2/9 16:45,not_bot_but_POT,471A - MUH and Sticks,Python 3,Accepted,3,44,"a  =  input (). split () k  =   [ a . count ( c )   for  c  in  a ] print ((( 'Elephant' , 'Bear' )[ 1   in  k ], 'Alien' )[ max ( k )   <   4 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun kwd pun str pun str pun lit pln kwd pln pun str pun pln pun pln pun pln pun pln lit pun,62 ms,0 KB,471
46733194,2018/12/7 21:28,khalil.247,472A - Design Tutorial: Learn from Math,Python 3,Accepted,1,22,"i = int ( input ()); d = i % 2 + 8 ; print ( d , i - d )",pln pun pln pun pln pun pln pun pln pun lit pun lit pun kwd pun pln pun pln pun pln pun,124 ms,0 KB,472
15914459,2016/2/9 16:45,not_bot_but_POT,474A - Keyboard,Python 3,Accepted,2,34,"s = input (); a = ""qwertyuiopasdfghjkl;zxcvbnm,./"" for  l  in  input (): print ( a [ a . index ( l )+[ 1 ,- 1 ][ s == 'R' ]], end = '' )",pln pun pln pun pln pun str kwd pln kwd pln pun kwd pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun str pun pln pun str pun,62 ms,0 KB,474
19830561,2016/8/12 17:17,Amores,475A - Bayan Bus,Python 3,Accepted,11,107,"n = int ( input ()) s =[ '+------------------------+' ] d = '|' + '#O' [ n > 2 ]+ '.' * 23 + '|' if  n > 2 : n -= 1 for  i  in  range ( 3 ): x = n // 3 +( n % 3 > i ); s +=[ '|' +( '.' . join ( 'O' * x + '#' *( 11 - x )))] s . insert ( 3 , d ) s +=[ s [ 0 ]] s [ 1 ]+= '.|D|)' s [ 2 ]+= '.|.|' s [ 4 ]+= '.|.|)' print ( '\n' . join ( s ))",pln pun pln pun pln pun pln pun str pun pln pun str pun str pun pln pun lit pun str pun lit pun str kwd pln pun lit pun pln pun lit kwd pln kwd pln pun lit pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun str pun str pun pln pun str pun pln pun str pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun lit pun str pln pun lit pun str pln pun lit pun str kwd pun str pun pln pun pln pun,62 ms,4500 KB,475
45906807,2018/11/18 11:52,Silky_Littleraisin,476A - Dreamoon and Stairs,Python 3,Accepted,3,33,"n , m = map ( int , input (). split ()) a = n - n // 2 print ([ a +(- a )% m ,- 1 ][ n < m ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pun pln pun pln pun pln pun lit pun pln pun pln pun,109 ms,0 KB,476
22669427,2016/12/3 8:36,Mr.Hitch,476C - Dreamoon and Sums,Python 3,Accepted,3,33,"n , m = map ( int , input (). split ()) a = n - n // 2 print ([ a +(- a )% m ,- 1 ][ n < m ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pun pln pun pln pun pln pun lit pun pln pun pln pun,62 ms,0 KB,477
77319595,2020/4/20 4:11,coderemite,478A - Initial Bet,Python 3,Accepted,2,31,"s = sum ( map ( int , input (). split ())) print ([ s // 5 ,- 1 ][ s % 5 > 0   or  s < 1 ])",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun lit pun pln pun lit pun lit pln kwd pln pun lit pun,93 ms,0 KB,478
76090076,2020/4/10 15:43,coderemite,479A - Expression,Python 3,Accepted,1,36,"exec ( 'a,b,c=' + 'int(input()),' * 3 ); print ( max ( a + b + c , a * b * c ,( a + b )* c , a *( b + c )))",kwd pun str pun str pun lit pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,93 ms,0 KB,479
18181430,2016/6/1 14:45,xidebixia,479C - Exams,Python 3,Accepted,1,36,"exec ( 'a,b,c=' + 'int(input()),' * 3 ); print ( max ( a + b + c , a * b * c ,( a + b )* c , a *( b + c )))",kwd pun str pun str pun lit pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,93 ms,5400 KB,480
8388681,2014/10/24 22:18,Vaghar,483C - Diverse Permutation,Python 3,Accepted,1,36,"exec ( 'a,b,c=' + 'int(input()),' * 3 ); print ( max ( a + b + c , a * b * c ,( a + b )* c , a *( b + c )))",kwd pun str pun str pun lit pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,296 ms,3500 KB,482
18355542,2016/6/10 12:23,UnusedFever,483A - Counterexample,Python 3,Accepted,4,47,"l , r = map ( int , input (). split ()) if  l % 2 :  l += 1 if  l + 2 > r :   print (- 1 ) else :   print ( l , l + 1 , l + 2 )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun lit pun pln pun lit kwd pln pun lit pun pln pun pln kwd pun lit pun kwd pun pln kwd pun pln pun pln pun lit pun pln pun lit pun,77 ms,4700 KB,483
15914476,2016/2/9 16:45,not_bot_but_POT,484A - Bits,Python 3,Accepted,4,42,"for  i  in  range ( int ( input ())):  l , r = map ( int , input (). split ())   while ( l |( l + 1 )<= r ):  l |= l + 1   print ( l )",kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun lit pun pln pun pln pun pln pun lit pln kwd pun pln pun,374 ms,0 KB,484
36691222,2018/3/28 14:51,Bamal,485A - Factory,Python 3,Accepted,2,26,"a , m = map ( int , input (). split ()) print ([ ""Yes"" , ""No"" ][( a << 17 )% m > 0 ])",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun str pun pln pun lit pun pln pun lit pun,78 ms,7200 KB,485
44006173,2018/10/8 18:59,Cathos,486A - Calculating Function,Python 3,Accepted,1,18,n = int ( input ()); print ( n // 2 - n % 2 * n ),pln pun pln pun pln pun kwd pun pln pun lit pun pln pun lit pun pln pun,124 ms,0 KB,486
15914480,2016/2/9 16:45,not_bot_but_POT,487A - Fight the Monster,Python 3,Accepted,10,142,"R = lambda : map ( int , input (). split ()) yH , yA , yD = R () mH , mA , mD = R () h , a , d = R () Q = 10 ** 20 for  A  in  range ( max ( 0 , mD - yA + 1 ), max ( 0 , mH + mD - yA )+ 1 ):   for  D  in  range ( max ( 0 , mA - yD )+ 1 ):   H = yH -(( mH + yA + A - mD - 1 )//( yA + A - mD ))* max ( 0 , mA - yD - D )   Q = min ( A * a + D * d + max ( 0 , h *( 1 - H )), Q ) print ( Q )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun kwd pun pln pun,62 ms,0 KB,487
77127804,2020/4/18 0:52,coderemite,488A - Giga Tower,Python 3,Accepted,4,29,n = int ( input ()) r = 1 while   '8'   not   in  str ( n + r ): r += 1 print ( r ),pln pun pln pun pln pun pln pun lit kwd pln str pln kwd pln kwd pln pun pln pun pln pun pln pun lit kwd pun pln pun,109 ms,0 KB,488
22259246,2016/11/16 9:39,borbor,489A - SwapSort,Python 3,Accepted,8,73,"n = int ( input ()) a = list ( map ( int , input (). split ()))   print ( n - 1 ) for  i  in  range ( n - 1 ): 	m = i + a [ i :]. index ( min ( a [ i :])) 	 print ( i , m ) 	a [ i ], a [ m ]= a [ m ], a [ i ]",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun lit pun kwd pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun,249 ms,900 KB,489
73963039,2020/3/22 16:09,coderemite,490A - Team Olympiad,Python 3,Accepted,4,48,"input (); a =[[],[],[]] for  i , x  in  enumerate ( input (). split (), 1 ): a [ int ( x )- 1 ]+=[ i ] print ( min ( map ( len , a ))) for  x  in  zip (* a ): print (* x )",pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun kwd pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun kwd pun pln pun,124 ms,300 KB,490
79459731,2020/5/9 14:48,coderemite,491A - Up the hill,Python 3,Accepted,2,34,"a , b = int ( input ()), int ( input ()) print (*[* range ( b + 1 , a + b + 2 ),* range ( b , 0 ,- 1 )])",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun lit pun lit pun,233 ms,9400 KB,491
69507406,2020/1/25 12:12,stars_in_the_sky,492A - Vanya and Cubes,Python 3,Accepted,3,34,a = int ( input ()); i = 0 while ( a >= 0 ): i += 1 ; a -= i *( i + 1 )/ 2 print ( i - 1 ),pln pun pln pun pln pun pln pun lit kwd pun pln pun lit pun pln pun lit pun pln pun pln pun pln pun lit pun lit kwd pun pln pun lit pun,109 ms,0 KB,492
20539561,2016/9/11 23:14,Amores,493A - Vasya and Football,Python 3,Accepted,6,102,"I = input s =[ I (), I ()] d ={} for  _  in   '0' * int ( I ()): 	m , h , t , k = I (). split (); t = int ( t )*( 2 *( h == 'h' )- 1 ); a = d . get ( t , 0 ); d [ t ]=[ a + 1 , max ( a , 2 )][ k == 'r' ] 	 if  d [ t ]== 2 : print ( s [ t < 0 ], abs ( t ), m ); d [ t ]= 3",pln pun pln pln pun pln pun pln pun pln pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun str pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun str pun pln kwd pln pun pln pun lit pun kwd pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit,62 ms,0 KB,493
9108355,2014/12/13 20:03,DiEvAl,495C - Treasure,Python 3,Accepted,6,102,"I = input s =[ I (), I ()] d ={} for  _  in   '0' * int ( I ()): 	m , h , t , k = I (). split (); t = int ( t )*( 2 *( h == 'h' )- 1 ); a = d . get ( t , 0 ); d [ t ]=[ a + 1 , max ( a , 2 )][ k == 'r' ] 	 if  d [ t ]== 2 : print ( s [ t < 0 ], abs ( t ), m ); d [ t ]= 3",pln pun pln pln pun pln pun pln pun pln pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun str pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun str pun pln kwd pln pun pln pun lit pun kwd pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit,202 ms,1400 KB,494
9136237,2014/12/15 6:35,jackowitzd2,495A - Digital Counter,Python 3,Accepted,2,42,"t , n =[ 2 , 7 , 2 , 3 , 3 , 4 , 2 , 5 , 1 , 2 ], int ( input ()) print ( t [ n // 10 ]* t [ n % 10 ])",pln pun pln pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun kwd pun pln pun pln pun lit pun pln pun pln pun lit pun,62 ms,0 KB,495
75614995,2020/4/6 3:47,coderemite,496A - Minimum Difficulty,Python 3,Accepted,6,59,"input () a =* map ( int , input (). split ()), print ( max (   max ( y - x  for  x , y  in  zip ( a , a [ 1 :])),   min ( z - x  for  x , _ , z  in  zip ( a , a [ 1 :], a [ 2 :]) )))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun lit pun pun,109 ms,0 KB,496
78511122,2020/4/29 22:14,dubey07#,496C - Removing Columns,Python 3,Accepted,6,59,"input () a =* map ( int , input (). split ()), print ( max (   max ( y - x  for  x , y  in  zip ( a , a [ 1 :])),   min ( z - x  for  x , _ , z  in  zip ( a , a [ 1 :], a [ 2 :]) )))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun lit pun pun,109 ms,300 KB,497
49854302,2019/2/13 9:17,vjudge3,499C - Crazy Town,Python 3,Accepted,6,59,"input () a =* map ( int , input (). split ()), print ( max (   max ( y - x  for  x , y  in  zip ( a , a [ 1 :])),   min ( z - x  for  x , _ , z  in  zip ( a , a [ 1 :], a [ 2 :]) )))",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun lit pun pun,109 ms,0 KB,498
9362356,2015/1/4 22:31,jackowitzd2,499A - Watching a movie,Python 3,Accepted,8,62,"I = lambda : map ( int , input (). split ()) n , x = I () p , w = 0 , 0 for  _  in  range ( n ): 	l , r = I () 	 while  p < l - x : p += x 	w +=( r - p ); p = r print ( w )",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln kwd pun pln pun,77 ms,0 KB,499
52250244,2019/4/3 1:52,sofigenr,500A - New Year Transportation,Python 3,Accepted,6,50,"I = lambda : map ( int , input (). split ()) n , t = I () a = list ( I ()) c = 0 while  c < t - 1 : c += a [ c ] print ( 'YNEOS' [ c >= t :: 2 ])",pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln pun pln pun lit pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun lit pun,124 ms,1800 KB,500
75578032,2020/4/5 17:23,coderemite,501A - Contest,Python 3,Accepted,4,68,"a , b , c , d = map ( int , input (). split ()) a = max ( 3 * a // 10 , a - a // 250 * c ) b = max ( 3 * b // 10 , b - b // 250 * d ) print ([[ 'Tie' , 'Misha' ][ a > b ], 'Vasya' ][ a < b ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun kwd pun str pun str pun pln pun pln pun str pun pln pun pln pun,93 ms,0 KB,501
9418902,2015/1/12 20:31,puffingpup,501C - Misha and Forest,Python 3,Accepted,4,68,"a , b , c , d = map ( int , input (). split ()) a = max ( 3 * a // 10 , a - a // 250 * c ) b = max ( 3 * b // 10 , b - b // 250 * d ) print ([[ 'Tie' , 'Misha' ][ a > b ], 'Vasya' ][ a < b ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun pln pun lit pun pln pun kwd pun str pun str pun pln pun pln pun str pun pln pun pln pun,748 ms,11200 KB,504
