19152706,Jul/15/2016 15:13,newpie,697C - Lorenzo Von Matterhorn,Python 3,Accepted,187 ms,7800 KB,2016-07-15 15:13:00,696
20766648,Sep/20/2016 04:03,jackowitzd2,697A - Pineapple Incident,Python 3,Accepted,78 ms,0 KB,2016-09-20 04:03:00,697
24334187,Feb/01/2017 09:18,vikkram,698A - Vacations,Python 3,Accepted,93 ms,4500 KB,2017-02-01 09:18:00,698
19461076,Jul/28/2016 15:21,ndsf,699A - Launch of Collider,Python 3,Accepted,186 ms,16000 KB,2016-07-28 15:21:00,699
19465497,Jul/28/2016 20:03,kno0,700A - As Fast As Possible,Python 3,Accepted,77 ms,0 KB,2016-07-28 20:03:00,700
19470841,Jul/29/2016 05:26,rpk74m,701A - Cards,Python 3,Accepted,61 ms,0 KB,2016-07-29 05:26:00,701
73974231,Mar/22/2020 18:26,coderemite,702A - Maximum Increase,Python 3,Accepted,171 ms,7200 KB,2020-03-22 18:26:00,702
19739864,Aug/09/2016 06:45,Amores,703A - Mishka and Game,Python 3,Accepted,62 ms,4500 KB,2016-08-09 06:45:00,703
19751637,Aug/09/2016 20:23,rpk74m,704A - Thor,Python 3,Accepted,1482 ms,30700 KB,2016-08-09 20:23:00,704
66570233,Dec/10/2019 06:43,MehulJ,705A - Hulk,Python 3,Accepted,109 ms,0 KB,2019-12-10 06:43:00,705
20183161,Aug/26/2016 23:10,Amores,706A - Beru-taxi,Python 3,Accepted,92 ms,4500 KB,2016-08-26 23:10:00,706
72864911,Mar/10/2020 06:04,harshav_b,707A - Brain's Photos,Python 3,Accepted,124 ms,100 KB,2020-03-10 06:04:00,707
20662752,Sep/16/2016 18:04,karan_lal2015,708A - Letters Cyclic Shift,Python 3,Accepted,140 ms,600 KB,2016-09-16 18:04:00,708
49806963,Feb/11/2019 23:29,RW___J1307,709A - Juicer,Python 3,Accepted,186 ms,6000 KB,2019-02-11 23:29:00,709
75919478,Apr/08/2020 21:33,coderemite,710A - King Moves,Python 3,Accepted,109 ms,0 KB,2020-04-08 21:33:00,710
45971209,Nov/19/2018 19:00,vjudge4,711A - Bus to Udayland,Python 3,Accepted,124 ms,0 KB,2018-11-19 19:00:00,711
74246249,Mar/25/2020 02:39,coderemite,712A - Memory and Crow,Python 3,Accepted,249 ms,8400 KB,2020-03-25 02:39:00,712
46654867,Dec/05/2018 18:47,Silky_Littleraisin,713A - Sonya and Queries,Python 3,Accepted,686 ms,1900 KB,2018-12-05 18:47:00,713
20604847,Sep/14/2016 07:20,Amores,714A - Meeting of Old Friends,Python 3,Accepted,78 ms,0 KB,2016-09-14 07:20:00,714
21628103,Oct/20/2016 23:27,ian9696,715A - Plus and Square Root,Python 3,Accepted,421 ms,100 KB,2016-10-20 23:27:00,715
20796660,Sep/21/2016 16:56,Amores,716A - Crazy Computer,Python 3,Accepted,171 ms,7000 KB,2016-09-21 16:56:00,716
20929505,Sep/26/2016 19:14,rpk74m,718A - Efim and Strange Grade,Python 3,Accepted,202 ms,1800 KB,2016-09-26 19:14:00,718
20885546,Sep/24/2016 14:29,Amores,719A - Vitya in the Countryside,Python 3,Accepted,93 ms,0 KB,2016-09-24 14:29:00,719
53577390,Apr/30/2019 17:30,UTMoonlight,721A - One-dimensional Japanese Crossword,Python 3,Accepted,124 ms,0 KB,2019-04-30 17:30:00,721
21095282,Oct/01/2016 21:13,rpk74m,722A - Broken Clock,Python 3,Accepted,62 ms,0 KB,2016-10-01 21:13:00,722
30656377,Sep/24/2017 07:06,winstontsai,723A - The New Year: Meeting Friends,Python 3,Accepted,78 ms,0 KB,2017-09-24 07:06:00,723
29121293,Aug/02/2017 10:36,Qumeric,724A - Checking the Calendar,Python 3,Accepted,46 ms,4500 KB,2017-08-02 10:36:00,724
21799966,Oct/26/2016 19:09,KoTR,725A - Jumping Ball,Python 3,Accepted,62 ms,600 KB,2016-10-26 19:09:00,725
79332484,May/08/2020 02:22,coderemite,727A - Transformation: from A to B,Python 3,Accepted,109 ms,6500 KB,2020-05-08 02:22:00,727
22413759,Nov/23/2016 01:51,SerVasilich,738A - Interview with Oleg,Python 3,Accepted,93 ms,500 KB,2016-11-23 01:51:00,729
22123982,Nov/09/2016 08:33,alexeybender,730A - Toda 2,Python 3,Accepted,343 ms,600 KB,2016-11-09 08:33:00,730
30117059,Sep/05/2017 22:19,notsniwiast,731A - Night at the Museum,Python 3,Accepted,77 ms,0 KB,2017-09-05 22:19:00,731
48548622,Jan/19/2019 01:14,Soumya_123,732A - Buy a Shovel,Python 3,Accepted,139 ms,0 KB,2019-01-19 01:14:00,732
30017463,Sep/02/2017 20:01,notsniwiast,733A - Grasshopper And the String,Python 3,Accepted,77 ms,500 KB,2017-09-02 20:01:00,733
51274231,Mar/13/2019 22:50,Cathos,734A - Anton and Danik,Python 3,Accepted,109 ms,200 KB,2019-03-13 22:50:00,734
51290144,Mar/14/2019 12:41,daotiennamhlvl,735A - Ostap and Grasshopper,Python 3,Accepted,109 ms,0 KB,2019-03-14 12:41:00,735
22714489,Dec/05/2016 18:18,Q-learning,735C - Tennis Championship,Python 3,Accepted,62 ms,0 KB,2016-12-05 18:18:00,736
22413759,Nov/23/2016 01:51,SerVasilich,738A - Interview with Oleg,Python 3,Accepted,93 ms,500 KB,2016-11-23 01:51:00,738
22693260,Dec/04/2016 13:03,tetroborat,739A - Alyona and mex,Python 3,Accepted,514 ms,3100 KB,2016-12-04 13:03:00,739
25972159,Mar/31/2017 12:05,YazanRi,740A - Alyona and copybooks,Python 3,Accepted,77 ms,5400 KB,2017-03-31 12:05:00,740
28384610,Jul/09/2017 12:38,nns2009,742C - Arpa's loud Owf and Mehrdad's evil plan,Python 3,Accepted,62 ms,5400 KB,2017-07-09 12:38:00,741
23322025,Dec/25/2016 22:00,Vispaar.Ariana,742A - Arpa’s hard exam and Mehrdad’s naive cheat,Python 3,Accepted,77 ms,4500 KB,2016-12-25 22:00:00,742
39061648,Jun/09/2018 09:33,__Melodies,743A - Vladik and flights,Python 3,Accepted,93 ms,200 KB,2018-06-09 09:33:00,743
29157789,Aug/03/2017 17:31,hackentosh11,745C - Hongcow Builds A Nation,Python 3,Accepted,514 ms,9400 KB,2017-08-03 17:31:00,744
71217976,Feb/16/2020 14:15,stars_in_the_sky,745A - Hongcow Learns the Cyclic Shift,Python 3,Accepted,109 ms,0 KB,2020-02-16 14:15:00,745
36369755,Mar/17/2018 22:09,cima,746A - Compote,Python 3,Accepted,93 ms,6900 KB,2018-03-17 22:09:00,746
78868362,May/03/2020 09:34,AM_coder,747A - Display Size,Python 3,Accepted,108 ms,0 KB,2020-05-03 09:34:00,747
74650561,Mar/28/2020 17:52,coderemite,748A - Santa Claus and a Place in a Class,Python 3,Accepted,124 ms,0 KB,2020-03-28 17:52:00,748
35571475,Feb/22/2018 14:25,_MgM_,749A - Bachgold Problem,Python 3,Accepted,62 ms,5700 KB,2018-02-22 14:25:00,749
30688451,Sep/24/2017 22:08,winstontsai,750A - New Year and Hurry,Python 3,Accepted,62 ms,0 KB,2017-09-24 22:08:00,750
23272720,Dec/24/2016 16:44,BagishovMikail,751A - Оценки Васи,Python 3,Accepted,77 ms,4500 KB,2016-12-24 16:44:00,751
74650561,Mar/28/2020 17:52,coderemite,748A - Santa Claus and a Place in a Class,Python 3,Accepted,124 ms,0 KB,2020-03-28 17:52:00,752
46992067,Dec/14/2018 08:27,vjudge5,753A - Santa Claus and Candies,Python 3,Accepted,124 ms,0 KB,2018-12-14 08:27:00,753
23926436,Jan/18/2017 19:09,RUxenHxd,754A - Lesha and array splitting,Python 3,Accepted,77 ms,4500 KB,2017-01-18 19:09:00,754
47453650,Dec/24/2018 14:18,AbduSharif,755A - PolandBall and Hypothesis,Python 3,Accepted,124 ms,0 KB,2018-12-24 14:18:00,755
24076011,Jan/23/2017 19:54,af0706,760C - Pavel and barbecue,Python 3,Accepted,342 ms,18100 KB,2017-01-23 19:54:00,756
40170152,Jul/10/2018 15:02,WhatsInItForMe,757A - Gotta Catch Em' All!,Python 3,Accepted,140 ms,200 KB,2018-07-10 15:02:00,757
71047604,Feb/14/2020 11:56,AhmedMaherHosny,758A - Holiday Of Equality,Python 3,Accepted,109 ms,0 KB,2020-02-14 11:56:00,758
24076011,Jan/23/2017 19:54,af0706,760C - Pavel and barbecue,Python 3,Accepted,342 ms,18100 KB,2017-01-23 19:54:00,759
74669168,Mar/28/2020 21:49,coderemite,760A - Petr and a calendar,Python 3,Accepted,109 ms,0 KB,2020-03-28 21:49:00,760
76698703,Apr/14/2020 16:38,coderemite,761A - Dasha and Stairs,Python 3,Accepted,109 ms,0 KB,2020-04-14 16:38:00,761
26569080,Apr/22/2017 00:05,merolish,763A - Timofey and a tree,Python 3,Accepted,529 ms,21800 KB,2017-04-22 00:05:00,763
73136700,Mar/13/2020 15:06,coderemite,764A - Taymyr is calling you,Python 3,Accepted,124 ms,0 KB,2020-03-13 15:06:00,764
24670063,Feb/14/2017 15:42,SoMuchDrama,765A - Neverending competitions,Python 3,Accepted,61 ms,4500 KB,2017-02-14 15:42:00,765
65082321,Nov/15/2019 19:58,_IchBin_,766A - Mahmoud and Longest Uncommon Subsequence,Python 3,Accepted,124 ms,300 KB,2019-11-15 19:58:00,766
25482908,Mar/14/2017 20:32,Zombarian,767A - Snacktower,Python 3,Accepted,639 ms,13400 KB,2017-03-14 20:32:00,767
60679061,Sep/16/2019 16:25,Ajay_Modi,768A - Oath of the Night's Watch,Python 3,Accepted,171 ms,9000 KB,2019-09-16 16:25:00,768
25410024,Mar/11/2017 18:25,Zombarian,769A - Year of University Entrance,Python 3,Accepted,62 ms,4500 KB,2017-03-11 18:25:00,769
40403738,Jul/16/2018 11:47,Fan_Of_The_Secret_Annex,770A - New Password,Python 3,Accepted,124 ms,0 KB,2018-07-16 11:47:00,770
46742812,Dec/08/2018 07:42,Silky_Littleraisin,771A - Bear and Friendship Condition,Python 3,Accepted,686 ms,47000 KB,2018-12-08 07:42:00,771
31153031,Oct/08/2017 22:23,yugle7,772A - Voltage Keepsake,Python 3,Accepted,592 ms,10300 KB,2017-10-08 22:23:00,772
31167059,Oct/09/2017 15:32,yugle7,773A - Success Rate,Python 3,Accepted,77 ms,0 KB,2017-10-09 15:32:00,773
26151273,Apr/05/2017 19:36,"My Life For T-shirts: AntonZ, thequickfox",774A - Amusement Park,Python 3,Accepted,358 ms,5900 KB,2017-04-05 19:36:00,774
70799704,Feb/11/2020 19:33,stars_in_the_sky,776A - A Serial Killer,Python 3,Accepted,124 ms,0 KB,2020-02-11 19:33:00,776
49554044,Feb/07/2019 11:24,KanhuKeNanu,777A - Shell Game,Python 3,Accepted,109 ms,0 KB,2019-02-07 11:24:00,777
25058550,Feb/26/2017 18:22,Yut0,779D - String Game,Python 3,Accepted,1621 ms,19000 KB,2017-02-26 18:22:00,778
41648902,Aug/16/2018 13:31,cs1g,779A - Pupils Redistribution,Python 3,Accepted,124 ms,0 KB,2018-08-16 13:31:00,779
74153637,Mar/24/2020 03:52,coderemite,780A - Andryusha and Socks,Python 3,Accepted,265 ms,12000 KB,2020-03-24 03:52:00,780
74153637,Mar/24/2020 03:52,coderemite,780A - Andryusha and Socks,Python 3,Accepted,265 ms,12000 KB,2020-03-24 03:52:00,782
26039649,Apr/01/2017 04:16,TianyiChen,784A - Numbers Joke,Python 3,Accepted,61 ms,5400 KB,2017-04-01 04:16:00,784
25546534,Mar/16/2017 14:30,Wild_Hamster,785A - Anton and Polyhedrons,Python 3,Accepted,421 ms,4500 KB,2017-03-16 14:30:00,785
68375804,Jan/07/2020 22:49,vulcanx21,787A - The Monster,Python 3,Accepted,124 ms,1400 KB,2020-01-07 22:49:00,787
55589692,Jun/15/2019 14:37,iamssk,788A - Functions again,Python 3,Accepted,249 ms,9000 KB,2019-06-15 14:37:00,788
25940373,Mar/30/2017 07:21,eddy1021,789A - Anastasia and pebbles,Python 3,Accepted,108 ms,11600 KB,2017-03-30 07:21:00,789
73580874,Mar/18/2020 17:46,tanu38,771B - Bear and Different Names,Python 3,Accepted,109 ms,300 KB,2020-03-18 17:46:00,790
48161640,Jan/09/2019 22:58,Soumya_123,791A - Bear and Big Brother,Python 3,Accepted,109 ms,0 KB,2019-01-09 22:58:00,791
26176481,Apr/06/2017 20:48,shukla.gauravshukla2,792A - New Bus Route,Python 3,Accepted,327 ms,20900 KB,2017-04-06 20:48:00,792
79165576,May/06/2020 17:59,coderemite,793A - Oleg and shares,Python 3,Accepted,171 ms,15800 KB,2020-05-06 17:59:00,793
74673368,Mar/28/2020 22:52,coderemite,794A - Bank Robbery,Python 3,Accepted,156 ms,7600 KB,2020-03-28 22:52:00,794
26151273,Apr/05/2017 19:36,"My Life For T-shirts: AntonZ, thequickfox",774A - Amusement Park,Python 3,Accepted,358 ms,5900 KB,2017-04-05 19:36:00,795
69904453,Jan/31/2020 16:48,stars_in_the_sky,796A - Buying A House,Python 3,Accepted,124 ms,300 KB,2020-01-31 16:48:00,796
78870429,May/03/2020 10:29,shaurya950,797A - k-Factorization,Python 3,Accepted,124 ms,0 KB,2020-05-03 10:29:00,797
46957431,Dec/13/2018 08:34,eugalt,798A - Mike and palindrome,Python 3,Accepted,124 ms,0 KB,2018-12-13 08:34:00,798
43457816,Sep/26/2018 18:45,tusharamit3200,799A - Carrot Cakes,Python 3,Accepted,124 ms,0 KB,2018-09-26 18:45:00,799
31153031,Oct/08/2017 22:23,yugle7,772A - Voltage Keepsake,Python 3,Accepted,592 ms,10300 KB,2017-10-08 22:23:00,800
26645362,Apr/24/2017 19:42,merolish,801A - Vicious Keyboard,Python 3,Accepted,77 ms,5400 KB,2017-04-24 19:42:00,801
51410989,Mar/17/2019 15:03,yltx,802A - Heidi and Library (easy),Python 3,Accepted,109 ms,0 KB,2019-03-17 15:03:00,802
65618536,Nov/24/2019 08:15,shiv1470#,803A - Maximal Binary Matrix,Python 3,Accepted,124 ms,900 KB,2019-11-24 08:15:00,803
27686146,Jun/09/2017 12:28,frankbozar,804A - Find Amir,Python 3,Accepted,61 ms,0 KB,2017-06-09 12:28:00,804
33612116,Dec/25/2017 11:48,tube-lite,805A - Fake NP,Python 3,Accepted,62 ms,5500 KB,2017-12-25 11:48:00,805
31167059,Oct/09/2017 15:32,yugle7,773A - Success Rate,Python 3,Accepted,77 ms,0 KB,2017-10-09 15:32:00,806
74297238,Mar/25/2020 16:50,coderemite,807A - Is it rated?,Python 3,Accepted,124 ms,0 KB,2020-03-25 16:50:00,807
29204390,Aug/05/2017 00:17,Qumeric,808A - Lucky Year,Python 3,Accepted,62 ms,4500 KB,2017-08-05 00:17:00,808
28477946,Jul/12/2017 18:17,Vasiliy_48,810C - Do you want a date?,Python 3,Accepted,592 ms,27600 KB,2017-07-12 18:17:00,809
36247932,Mar/13/2018 15:27,Bamal,810A - Straight <<A>>,Python 3,Accepted,62 ms,5500 KB,2018-03-13 15:27:00,810
74248219,Mar/25/2020 04:00,coderemite,811A - Vladik and Courtesy,Python 3,Accepted,109 ms,0 KB,2020-03-25 04:00:00,811
27580621,Jun/05/2017 13:28,orailly,812A - Sagheer and Crossroads,Python 3,Accepted,62 ms,0 KB,2017-06-05 13:28:00,812
27689615,Jun/09/2017 16:10,frankbozar,813A - The Contest,Python 3,Accepted,61 ms,0 KB,2017-06-09 16:10:00,813
60722817,Sep/17/2019 15:55,Ajay_Modi,814A - An abandoned sentiment from past,Python 3,Accepted,124 ms,0 KB,2019-09-17 15:55:00,814
28055838,Jun/26/2017 14:00,Zombarian,815A - Karen and Game,Python 3,Accepted,311 ms,6100 KB,2017-06-26 14:00:00,815
27998923,Jun/24/2017 09:46,liouzhou_101,816A - Karen and Morning,Python 3,Accepted,62 ms,5400 KB,2017-06-24 09:46:00,816
27798215,Jun/15/2017 18:23,eddy1021,817A - Treasure Hunt,Python 3,Accepted,62 ms,0 KB,2017-06-15 18:23:00,817
79011174,May/05/2020 03:05,coderemite,818A - Diplomas and Certificates,Python 3,Accepted,109 ms,0 KB,2020-05-05 03:05:00,818
28109871,Jun/28/2017 10:07,BinZhao,819A - Mister B and Boring Game,Python 3,Accepted,62 ms,5400 KB,2017-06-28 10:07:00,819
78885930,May/03/2020 14:25,coderemite,820A - Mister B and Book Reading,Python 3,Accepted,109 ms,0 KB,2020-05-03 14:25:00,820
28104292,Jun/28/2017 00:37,orailly,821A - Okabe and Future Gadget Laboratory,Python 3,Accepted,77 ms,5400 KB,2017-06-28 00:37:00,821
57816512,Jul/26/2019 23:01,HotBoyyy,822A - I'm bored with life,Python 3,Accepted,124 ms,0 KB,2019-07-26 23:01:00,822
28477120,Jul/12/2017 17:37,Zrj,828D - High Load,Python 3,Accepted,1185 ms,5700 KB,2017-07-12 17:37:00,823
59670194,Aug/29/2019 18:43,spellstaker#,825A - Binary Protocol,Python 3,Accepted,109 ms,0 KB,2019-08-29 18:43:00,825
28439703,Jul/11/2017 20:29,sobir_bobiev,828A - Restaurant Tables,Python 3,Accepted,109 ms,8300 KB,2017-07-11 20:29:00,828
28569964,Jul/15/2017 12:53,Zombarian,830A - Office Keys,Python 3,Accepted,670 ms,5700 KB,2017-07-15 12:53:00,830
78967006,May/04/2020 15:36,coderemite,831A - Unimodal Array,Python 3,Accepted,109 ms,0 KB,2020-05-04 15:36:00,831
28861602,Jul/25/2017 04:38,kosyachniy,832A - Sasha and Sticks,Python 3,Accepted,62 ms,4500 KB,2017-07-25 04:38:00,832
78843421,May/02/2020 21:48,coderemite,834A - The Useless Toy,Python 3,Accepted,109 ms,0 KB,2020-05-02 21:48:00,834
70350003,Feb/05/2020 13:38,coderemite,835A - Key races,Python 3,Accepted,140 ms,0 KB,2020-02-05 13:38:00,835
29176663,Aug/03/2017 22:41,mjhun,837A - Text Volume,Python 3,Accepted,61 ms,4500 KB,2017-08-03 22:41:00,837
75606538,Apr/05/2020 23:43,coderemite,839A - Arya and Bran,Python 3,Accepted,108 ms,0 KB,2020-04-05 23:43:00,839
39954705,Jul/04/2018 15:19,Ali_Pi#,840A - Leha and Function,Python 3,Accepted,1060 ms,32600 KB,2018-07-04 15:19:00,840
69817283,Jan/30/2020 09:35,stars_in_the_sky,841A - Generous Kefa,Python 3,Accepted,124 ms,0 KB,2020-01-30 09:35:00,841
29910213,Aug/30/2017 10:07,jamjury,842A - Kirill And The Game,Python 3,Accepted,62 ms,0 KB,2017-08-30 10:07:00,842
29792125,Aug/25/2017 23:45,eugalt,844C - Sorting by Subsequences,Python 3,Accepted,795 ms,14100 KB,2017-08-25 23:45:00,843
79270911,May/07/2020 15:55,coderemite,844A - Diversity,Python 3,Accepted,109 ms,6500 KB,2020-05-07 15:55:00,844
69668040,Jan/28/2020 15:04,cs1g,845A - Chess Tourney,Python 3,Accepted,124 ms,300 KB,2020-01-28 15:04:00,845
30124241,Sep/06/2017 09:33,__ivan__,846A - Curriculum Vitae,Python 3,Accepted,62 ms,0 KB,2017-09-06 09:33:00,846
32308580,Nov/14/2017 13:32,yugle7,847A - Union of Doubly Linked Lists,Python 3,Accepted,62 ms,0 KB,2017-11-14 13:32:00,847
29984079,Sep/01/2017 17:39,tsukuyomi,849C - From Y to Y,Python 3,Accepted,62 ms,0 KB,2017-09-01 17:39:00,848
30014643,Sep/02/2017 17:20,YazanRi,849A - Odds and Ends,Python 3,Accepted,62 ms,0 KB,2017-09-02 17:20:00,849
33475754,Dec/21/2017 13:00,Jiburiru,850A - Five Dimensional Points,Python 3,Accepted,62 ms,5600 KB,2017-12-21 13:00:00,850
73917433,Mar/21/2020 23:43,coderemite,851A - Arpa and a research in Mexican wave,Python 3,Accepted,124 ms,0 KB,2020-03-21 23:43:00,851
74207008,Mar/24/2020 16:54,coderemite,854A - Fraction,Python 3,Accepted,109 ms,0 KB,2020-03-24 16:54:00,854
70507012,Feb/07/2020 16:49,coderemite,855A - Tom Riddle's Diary,Python 3,Accepted,109 ms,0 KB,2020-02-07 16:49:00,855
40465584,Jul/17/2018 09:37,Ali_Pi#,856A - Set Theory,Python 3,Accepted,842 ms,7800 KB,2018-07-17 09:37:00,856
52229163,Apr/02/2019 14:09,vjudge3,861A - k-rounding,Python 3,Accepted,109 ms,0 KB,2019-04-02 14:09:00,858
41097683,Aug/01/2018 23:59,sergovoy,859A - Declined Finalists,Python 3,Accepted,109 ms,0 KB,2018-08-01 23:59:00,859
30809659,Sep/28/2017 18:53,yugle7,858C - Did you mean...,Python 3,Accepted,62 ms,100 KB,2017-09-28 18:53:00,860
52229163,Apr/02/2019 14:09,vjudge3,861A - k-rounding,Python 3,Accepted,109 ms,0 KB,2019-04-02 14:09:00,861
30553554,Sep/20/2017 20:18,codeComposer,862A - Mahmoud and Ehab and the MEX,Python 3,Accepted,77 ms,0 KB,2017-09-20 20:18:00,862
58558159,Aug/11/2019 06:49,Ajay_Modi,863A - Quasi-palindrome,Python 3,Accepted,124 ms,0 KB,2019-08-11 06:49:00,863
75932551,Apr/09/2020 00:27,coderemite,864A - Fair Game,Python 3,Accepted,109 ms,0 KB,2020-04-09 00:27:00,864
30960282,Oct/03/2017 10:00,nickluo,867B - Save the problem!,Python 3,Accepted,62 ms,0 KB,2017-10-03 10:00:00,865
30960282,Oct/03/2017 10:00,nickluo,867B - Save the problem!,Python 3,Accepted,62 ms,0 KB,2017-10-03 10:00:00,866
50643899,Mar/01/2019 18:04,UTMoonlight,867A - Between the Offices,Python 3,Accepted,108 ms,0 KB,2019-03-01 18:04:00,867
79100397,May/06/2020 04:53,coderemite,868A - Bark to Unlock,Python 3,Accepted,109 ms,300 KB,2020-05-06 04:53:00,868
74641327,Mar/28/2020 16:00,coderemite,870A - Search for Pretty Integers,Python 3,Accepted,124 ms,0 KB,2020-03-28 16:00:00,870
43294829,Sep/23/2018 15:52,Laurant,871A - Maximum splitting,Python 3,Accepted,1543 ms,0 KB,2018-09-23 15:52:00,871
74641327,Mar/28/2020 16:00,coderemite,870A - Search for Pretty Integers,Python 3,Accepted,124 ms,0 KB,2020-03-28 16:00:00,872
72572687,Mar/06/2020 15:32,stars_in_the_universe,873A - Chores,Python 3,Accepted,108 ms,0 KB,2020-03-06 15:32:00,873
42117479,Aug/26/2018 13:40,cs1g,875A - Classroom Watch,Python 3,Accepted,108 ms,0 KB,2018-08-26 13:40:00,875
78841068,May/02/2020 21:09,coderemite,876A - Trip For Meal,Python 3,Accepted,109 ms,0 KB,2020-05-02 21:09:00,876
33749489,Dec/29/2017 06:35,wdsrocha,877A - Alex and broken contest,Python 3,Accepted,78 ms,5900 KB,2017-12-29 06:35:00,877
32815984,Nov/30/2017 23:22,yugle7,878A - Short Program,Python 3,Accepted,1450 ms,5500 KB,2017-11-30 23:22:00,878
76047741,Apr/10/2020 04:24,coderemite,879A - Borya's Diagnosis,Python 3,Accepted,109 ms,0 KB,2020-04-10 04:24:00,879
32143619,Nov/08/2017 20:47,atryapa,883A - Automatic Door,Python 3,Accepted,436 ms,10000 KB,2017-11-08 20:47:00,883
59960161,Sep/03/2019 20:42,Hrt_throber,884A - Book Reading,Python 3,Accepted,109 ms,0 KB,2019-09-03 20:42:00,884
32323199,Nov/15/2017 06:08,jackowitzd2,886A - ACM ICPC,Python 3,Accepted,62 ms,0 KB,2017-11-15 06:08:00,886
36286875,Mar/15/2018 00:00,daleks,887A - Div. 64,Python 3,Accepted,62 ms,5500 KB,2018-03-15 00:00:00,887
78993504,May/04/2020 20:59,coderemite,888A - Local Extrema,Python 3,Accepted,109 ms,300 KB,2020-05-04 20:59:00,888
32290946,Nov/13/2017 20:37,wibbn,886C - Petya and Catacombs,Python 3,Accepted,109 ms,14600 KB,2017-11-13 20:37:00,889
32323199,Nov/15/2017 06:08,jackowitzd2,886A - ACM ICPC,Python 3,Accepted,62 ms,0 KB,2017-11-15 06:08:00,890
33078030,Dec/10/2017 13:46,jp121039,891A - Pride,Python 3,Accepted,1091 ms,5500 KB,2017-12-10 13:46:00,891
74247177,Mar/25/2020 03:15,coderemite,892A - Greed,Python 3,Accepted,202 ms,8700 KB,2020-03-25 03:15:00,892
74646624,Mar/28/2020 17:04,coderemite,893A - Chess For Three,Python 3,Accepted,109 ms,0 KB,2020-03-28 17:04:00,893
67869570,Dec/29/2019 13:56,stars_in_the_sky,894A - QAQ,Python 3,Accepted,109 ms,0 KB,2019-12-29 13:56:00,894
33025838,Dec/08/2017 17:56,wangzpeng,895A - Pizza Separation,Python 3,Accepted,187 ms,5500 KB,2017-12-08 17:56:00,895
32887874,Dec/03/2017 04:12,hicodeworld,897C - Nephren gives a riddle,Python 3,Accepted,358 ms,5400 KB,2017-12-03 04:12:00,896
70504999,Feb/07/2020 16:17,coderemite,897A - Scarborough Fair,Python 3,Accepted,124 ms,0 KB,2020-02-07 16:17:00,897
33394012,Dec/19/2017 02:40,orailly,898A - Rounding,Python 3,Accepted,77 ms,5400 KB,2017-12-19 02:40:00,898
74645730,Mar/28/2020 16:53,coderemite,899A - Splitting in Teams,Python 3,Accepted,187 ms,3200 KB,2020-03-28 16:53:00,899
74246537,Mar/25/2020 02:51,coderemite,900A - Find Extra One,Python 3,Accepted,233 ms,400 KB,2020-03-25 02:51:00,900
33446531,Dec/20/2017 09:15,Jiburiru,902C - Hashing Trees,Python 3,Accepted,1029 ms,14300 KB,2017-12-20 09:15:00,901
33445924,Dec/20/2017 08:45,savannahar68#,902A - Visiting a Friend,Python 3,Accepted,62 ms,5500 KB,2017-12-20 08:45:00,902
74155217,Mar/24/2020 04:49,coderemite,903A - Hungry Student Problem,Python 3,Accepted,109 ms,1100 KB,2020-03-24 04:49:00,903
33646285,Dec/26/2017 15:17,eugalt,907A - Masha and Bears,Python 3,Accepted,62 ms,5500 KB,2017-12-26 15:17:00,904
33626062,Dec/25/2017 20:55,eugalt,907C - Shockers,Python 3,Accepted,327 ms,5800 KB,2017-12-25 20:55:00,906
33646285,Dec/26/2017 15:17,eugalt,907A - Masha and Bears,Python 3,Accepted,62 ms,5500 KB,2017-12-26 15:17:00,907
34059575,Jan/10/2018 02:54,yanyikai,908A - New Year and Counting Cards,Python 3,Accepted,62 ms,5500 KB,2018-01-10 02:54:00,908
33695547,Dec/27/2017 23:22,eugalt,909A - Generate Login,Python 3,Accepted,62 ms,5500 KB,2017-12-27 23:22:00,909
79012161,May/05/2020 03:35,coderemite,910A - The Way to Home,Python 3,Accepted,109 ms,0 KB,2020-05-05 03:35:00,910
39684426,Jun/26/2018 22:11,Elvis25,911A - Nearest Minimums,Python 3,Accepted,155 ms,9000 KB,2018-06-26 22:11:00,911
33923867,Jan/05/2018 17:37,* Yash_,912A - Tricky Alchemy,Python 3,Accepted,62 ms,5400 KB,2018-01-05 17:37:00,912
34008434,Jan/08/2018 17:50,divya063,913A - Modular Exponentiation,Python 3,Accepted,62 ms,18500 KB,2018-01-08 17:50:00,913
34392580,Jan/21/2018 00:11,eugalt,914A - Perfect Squares,Python 3,Accepted,62 ms,5500 KB,2018-01-21 00:11:00,914
74140831,Mar/23/2020 22:15,coderemite,915A - Garden,Python 3,Accepted,109 ms,0 KB,2020-03-23 22:15:00,915
34797277,Feb/01/2018 12:34,Yash_,916A - Jamie and Alarm Snooze,Python 3,Accepted,77 ms,5500 KB,2018-02-01 12:34:00,916
68444518,Jan/09/2020 15:11,stars_in_the_sky,918A - Eleven,Python 3,Accepted,124 ms,0 KB,2020-01-09 15:11:00,918
74000217,Mar/23/2020 02:58,coderemite,919A - Supermarket,Python 3,Accepted,156 ms,300 KB,2020-03-23 02:58:00,919
79329030,May/08/2020 00:41,coderemite,920A - Water The Garden,Python 3,Accepted,108 ms,6500 KB,2020-05-08 00:41:00,920
35035053,Feb/07/2018 23:50,eugalt,922A - Cloning Toys,Python 3,Accepted,62 ms,5500 KB,2018-02-07 23:50:00,922
